"date","fsa","hot_spot_fsa","metric","value"
2021-05-31,"L6Y",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L6Y",1,"cum_hospitalizations_per_1000",2.80477463961907
2021-05-31,"L6Y",1,"cum_deaths_per_1000",0.40068209137415
2021-05-31,"L6Z",1,"cum_cases_per_100",5.61477765584993
2021-05-31,"L6Z",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L6Z",1,"cum_hospitalizations_per_1000",1.72440821445368
2021-05-31,"L6Z",1,"cum_deaths_per_1000",0.39191095783038
2021-05-31,"L7A",1,"cum_cases_per_100",7.22360028348689
2021-05-31,"L7A",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7A",1,"cum_hospitalizations_per_1000",2.33876683203402
2021-05-31,"L7A",1,"cum_deaths_per_1000",0.24805102763997
2021-05-31,"L7B",0,"cum_cases_per_100",3.89156099693922
2021-05-31,"L7B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7B",0,"cum_hospitalizations_per_1000",1.20244862264976
2021-05-31,"L7B",0,"cum_deaths_per_1000",NA
2021-05-31,"L7C",1,"cum_cases_per_100",6.12267524044458
2021-05-31,"L7C",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7C",1,"cum_hospitalizations_per_1000",1.63530031320159
2021-05-31,"L7C",1,"cum_deaths_per_1000",0.30488649907148
2021-05-31,"L7E",0,"cum_cases_per_100",4.4601636113286
2021-05-31,"L7E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7E",0,"cum_hospitalizations_per_1000",1.05294419395772
2021-05-31,"L7E",0,"cum_deaths_per_1000",NA
2021-05-31,"L7G",0,"cum_cases_per_100",2.53762621451705
2021-05-31,"L7G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7G",0,"cum_hospitalizations_per_1000",1.60030481996571
2021-05-31,"L7G",0,"cum_deaths_per_1000",0.70489617069918
2021-05-31,"L7J",0,"cum_cases_per_100",1.86492606900227
2021-05-31,"L7J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7J",0,"cum_hospitalizations_per_1000",0.5994405221793
2021-05-31,"L7J",0,"cum_deaths_per_1000",NA
2021-05-31,"L7K",0,"cum_cases_per_100",2.69096174731507
2021-05-31,"L7K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7K",0,"cum_hospitalizations_per_1000",1.08603837335586
2021-05-31,"L7K",0,"cum_deaths_per_1000",NA
2021-05-31,"L7L",0,"cum_cases_per_100",1.91082802547771
2021-05-31,"L7L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7L",0,"cum_hospitalizations_per_1000",0.84414089478935
2021-05-31,"L7L",0,"cum_deaths_per_1000",0.2685902847057
2021-05-31,"L7M",0,"cum_cases_per_100",2.20544369873229
2021-05-31,"L7M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7M",0,"cum_hospitalizations_per_1000",0.76435495898583
2021-05-31,"L7M",0,"cum_deaths_per_1000",0.20507084265474
2021-05-31,"L7N",0,"cum_cases_per_100",1.87783595113438
2021-05-31,"L7N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7N",0,"cum_hospitalizations_per_1000",0.97731239092496
2021-05-31,"L7N",0,"cum_deaths_per_1000",NA
2021-05-31,"L7P",0,"cum_cases_per_100",2.22656371135299
2021-05-31,"L7P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7P",0,"cum_hospitalizations_per_1000",0.99234037274785
2021-05-31,"L7P",0,"cum_deaths_per_1000",NA
2021-05-31,"L7R",0,"cum_cases_per_100",1.8957345971564
2021-05-31,"L7R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7R",0,"cum_hospitalizations_per_1000",0.73723012111638
2021-05-31,"L7R",0,"cum_deaths_per_1000",NA
2021-05-31,"L7S",0,"cum_cases_per_100",2.1505376344086
2021-05-31,"L7S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7S",0,"cum_hospitalizations_per_1000",1.30568356374808
2021-05-31,"L7S",0,"cum_deaths_per_1000",NA
2021-05-31,"L7T",0,"cum_cases_per_100",1.96860330119631
2021-05-31,"L7T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L7T",0,"cum_hospitalizations_per_1000",1.26192519307455
2021-05-31,"L7T",0,"cum_deaths_per_1000",NA
2021-05-31,"L8B",0,"cum_cases_per_100",2.20625489383262
2021-05-31,"L8B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8B",0,"cum_hospitalizations_per_1000",0.5066556123624
2021-05-31,"L8B",0,"cum_deaths_per_1000",NA
2021-05-31,"L8E",0,"cum_cases_per_100",3.62386415388953
2021-05-31,"L8E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8E",0,"cum_hospitalizations_per_1000",2.36386111773763
2021-05-31,"L8E",0,"cum_deaths_per_1000",0.39036238641539
2021-05-31,"L8G",0,"cum_cases_per_100",2.94105019106093
2021-05-31,"L8G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8G",0,"cum_hospitalizations_per_1000",2.23262204284917
2021-05-31,"L8G",0,"cum_deaths_per_1000",0.42935039285561
2021-05-31,"L8H",0,"cum_cases_per_100",2.83252077181899
2021-05-31,"L8H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8H",0,"cum_hospitalizations_per_1000",1.95701435143858
2021-05-31,"L8H",0,"cum_deaths_per_1000",0.37766943624253
2021-05-31,"L8J",0,"cum_cases_per_100",4.02140371610531
2021-05-31,"L8J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8J",0,"cum_hospitalizations_per_1000",1.83835598450529
2021-05-31,"L8J",0,"cum_deaths_per_1000",0.22979449806316
2021-05-31,"L8K",0,"cum_cases_per_100",3.18346194367721
2021-05-31,"L8K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8K",0,"cum_hospitalizations_per_1000",2.5342407243942
2021-05-31,"L8K",0,"cum_deaths_per_1000",0.48406845297417
2021-05-31,"L8L",0,"cum_cases_per_100",3.46254655814595
2021-05-31,"L8L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8L",0,"cum_hospitalizations_per_1000",2.92454131604359
2021-05-31,"L8L",0,"cum_deaths_per_1000",0.52421023589461
2021-05-31,"L8M",0,"cum_cases_per_100",2.8101975614527
2021-05-31,"L8M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8M",0,"cum_hospitalizations_per_1000",5.60735476299146
2021-05-31,"L8M",0,"cum_deaths_per_1000",1.36923779096303
2021-05-31,"L8N",0,"cum_cases_per_100",4.00210637177462
2021-05-31,"L8N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8N",0,"cum_hospitalizations_per_1000",3.04253700778187
2021-05-31,"L8N",0,"cum_deaths_per_1000",0.52659294365456
2021-05-31,"L8P",0,"cum_cases_per_100",2.71686016965717
2021-05-31,"L8P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8P",0,"cum_hospitalizations_per_1000",3.32277862476057
2021-05-31,"L8P",0,"cum_deaths_per_1000",0.82092177788202
2021-05-31,"L8R",0,"cum_cases_per_100",4.40670830117185
2021-05-31,"L8R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8R",0,"cum_hospitalizations_per_1000",3.36818468879377
2021-05-31,"L8R",0,"cum_deaths_per_1000",0.63153462914883
2021-05-31,"L8S",0,"cum_cases_per_100",2.79629749498349
2021-05-31,"L8S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8S",0,"cum_hospitalizations_per_1000",2.13606058644572
2021-05-31,"L8S",0,"cum_deaths_per_1000",0.58256197812156
2021-05-31,"L8T",0,"cum_cases_per_100",3.09707314766656
2021-05-31,"L8T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8T",0,"cum_hospitalizations_per_1000",2.88429712988794
2021-05-31,"L8T",0,"cum_deaths_per_1000",0.66196983308904
2021-05-31,"L8V",0,"cum_cases_per_100",3.33991661180601
2021-05-31,"L8V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8V",0,"cum_hospitalizations_per_1000",3.51108185209568
2021-05-31,"L8V",0,"cum_deaths_per_1000",0.65832784726794
2021-05-31,"L8W",1,"cum_cases_per_100",3.90770504242257
2021-05-31,"L8W",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L8W",1,"cum_hospitalizations_per_1000",2.51776229564738
2021-05-31,"L8W",1,"cum_deaths_per_1000",0.58632820583569
2021-05-31,"L9A",0,"cum_cases_per_100",3.58853384802345
2021-05-31,"L9A",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9A",0,"cum_hospitalizations_per_1000",2.35899635427836
2021-05-31,"L9A",0,"cum_deaths_per_1000",0.46465079705483
2021-05-31,"L9B",0,"cum_cases_per_100",3.80871928600287
2021-05-31,"L9B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9B",0,"cum_hospitalizations_per_1000",2.79134682484299
2021-05-31,"L9B",0,"cum_deaths_per_1000",0.66110845851544
2021-05-31,"L9C",1,"cum_cases_per_100",3.57832353073228
2021-05-31,"L9C",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9C",1,"cum_hospitalizations_per_1000",1.8183450814888
2021-05-31,"L9C",1,"cum_deaths_per_1000",0.40407668477529
2021-05-31,"L9E",1,"cum_cases_per_100",4.51678535096643
2021-05-31,"L9E",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9E",1,"cum_hospitalizations_per_1000",1.42421159715158
2021-05-31,"L9E",1,"cum_deaths_per_1000",NA
2021-05-31,"L9G",0,"cum_cases_per_100",2.12989744938207
2021-05-31,"L9G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9G",0,"cum_hospitalizations_per_1000",1.01423688065813
2021-05-31,"L9G",0,"cum_deaths_per_1000",NA
2021-05-31,"L9H",0,"cum_cases_per_100",1.65032288926094
2021-05-31,"L9H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9H",0,"cum_hospitalizations_per_1000",1.10619469026549
2021-05-31,"L9H",0,"cum_deaths_per_1000",0.26907438411863
2021-05-31,"L9J",0,"cum_cases_per_100",3.19905213270142
2021-05-31,"L9J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9J",0,"cum_hospitalizations_per_1000",NA
2021-05-31,"L9J",0,"cum_deaths_per_1000",0
2021-05-31,"L9K",0,"cum_cases_per_100",2.94396961063628
2021-05-31,"L9K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9K",0,"cum_hospitalizations_per_1000",1.72127255460589
2021-05-31,"L9K",0,"cum_deaths_per_1000",NA
2021-05-31,"L9L",0,"cum_cases_per_100",1.28377944669106
2021-05-31,"L9L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9L",0,"cum_hospitalizations_per_1000",1.47634636369472
2021-05-31,"L9L",0,"cum_deaths_per_1000",NA
2021-05-31,"L9M",0,"cum_cases_per_100",1.25936847278535
2021-05-31,"L9M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9M",0,"cum_hospitalizations_per_1000",1.53581521071385
2021-05-31,"L9M",0,"cum_deaths_per_1000",0.49146086742843
2021-05-31,"L9N",0,"cum_cases_per_100",3.50218589621745
2021-05-31,"L9N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9N",0,"cum_hospitalizations_per_1000",1.5206234556168
2021-05-31,"L9N",0,"cum_deaths_per_1000",NA
2021-05-31,"L9P",0,"cum_cases_per_100",1.77397071014092
2021-05-31,"L9P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9P",0,"cum_hospitalizations_per_1000",1.54738878143134
2021-05-31,"L9P",0,"cum_deaths_per_1000",0.49737496546007
2021-05-31,"L9R",0,"cum_cases_per_100",2.75996757314467
2021-05-31,"L9R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9R",0,"cum_hospitalizations_per_1000",1.326553172673
2021-05-31,"L9R",0,"cum_deaths_per_1000",0.2210921954455
2021-05-31,"L9S",0,"cum_cases_per_100",2.63059861879245
2021-05-31,"L9S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9S",0,"cum_hospitalizations_per_1000",1.43278791873227
2021-05-31,"L9S",0,"cum_deaths_per_1000",0.34386910049574
2021-05-31,"L9T",0,"cum_cases_per_100",3.67593036256189
2021-05-31,"L9T",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9T",0,"cum_hospitalizations_per_1000",1.41351221849545
2021-05-31,"L9T",0,"cum_deaths_per_1000",0.16770483948251
2021-05-31,"L9V",0,"cum_cases_per_100",2.26914934042669
2021-05-31,"L9V",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9V",0,"cum_hospitalizations_per_1000",1.08571738776397
2021-05-31,"L9V",0,"cum_deaths_per_1000",NA
2021-05-31,"L9W",0,"cum_cases_per_100",2.45927939150294
2021-05-31,"L9W",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9W",0,"cum_hospitalizations_per_1000",1.28343053432233
2021-05-31,"L9W",0,"cum_deaths_per_1000",0.30198365513467
2021-05-31,"L9X",0,"cum_cases_per_100",1.69811320754717
2021-05-31,"L9X",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9X",0,"cum_hospitalizations_per_1000",NA
2021-05-31,"L9X",0,"cum_deaths_per_1000",NA
2021-05-31,"L9Y",0,"cum_cases_per_100",0.90460805985377
2021-05-31,"L9Y",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9Y",0,"cum_hospitalizations_per_1000",0.71416425777929
2021-05-31,"L9Y",0,"cum_deaths_per_1000",NA
2021-05-31,"L9Z",0,"cum_cases_per_100",1.00197869742769
2021-05-31,"L9Z",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"L9Z",0,"cum_hospitalizations_per_1000",1.01039868648171
2021-05-31,"L9Z",0,"cum_deaths_per_1000",0.2946996168905
2021-05-31,"M1B",1,"cum_cases_per_100",6.71971941385129
2021-05-31,"M1B",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1B",1,"cum_hospitalizations_per_1000",3.82617475521781
2021-05-31,"M1B",1,"cum_deaths_per_1000",0.6376957925363
2021-05-31,"M1C",1,"cum_cases_per_100",4.33862697266889
2021-05-31,"M1C",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1C",1,"cum_hospitalizations_per_1000",2.91233135859013
2021-05-31,"M1C",1,"cum_deaths_per_1000",0.47294269925823
2021-05-31,"M1E",1,"cum_cases_per_100",5.24469684316018
2021-05-31,"M1E",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1E",1,"cum_hospitalizations_per_1000",3.65606963235158
2021-05-31,"M1E",1,"cum_deaths_per_1000",0.63099678933987
2021-05-31,"M1G",1,"cum_cases_per_100",6.93951693015071
2021-05-31,"M1G",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1G",1,"cum_hospitalizations_per_1000",4.39928476144524
2021-05-31,"M1G",1,"cum_deaths_per_1000",0.85147446995714
2021-05-31,"M1H",1,"cum_cases_per_100",5.90784189389136
2021-05-31,"M1H",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1H",1,"cum_hospitalizations_per_1000",3.83992108786021
2021-05-31,"M1H",1,"cum_deaths_per_1000",0.8807158458395
2021-05-31,"M1J",1,"cum_cases_per_100",6.75609925627303
2021-05-31,"M1J",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1J",1,"cum_hospitalizations_per_1000",4.58747480364218
2021-05-31,"M1J",1,"cum_deaths_per_1000",1.04260790991868
2021-05-31,"M1K",1,"cum_cases_per_100",5.6450623235918
2021-05-31,"M1K",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1K",1,"cum_hospitalizations_per_1000",3.87440612892481
2021-05-31,"M1K",1,"cum_deaths_per_1000",0.73631247699024
2021-05-31,"M1L",1,"cum_cases_per_100",5.32957280750809
2021-05-31,"M1L",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1L",1,"cum_hospitalizations_per_1000",3.25804177101315
2021-05-31,"M1L",1,"cum_deaths_per_1000",0.36470616839699
2021-05-31,"M1M",1,"cum_cases_per_100",4.90046525818016
2021-05-31,"M1M",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1M",1,"cum_hospitalizations_per_1000",4.34749447029212
2021-05-31,"M1M",1,"cum_deaths_per_1000",0.99153382655785
2021-05-31,"M1N",0,"cum_cases_per_100",2.71610864434577
2021-05-31,"M1N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1N",0,"cum_hospitalizations_per_1000",2.24008960358414
2021-05-31,"M1N",0,"cum_deaths_per_1000",0.36001440057602
2021-05-31,"M1P",1,"cum_cases_per_100",5.71998735477752
2021-05-31,"M1P",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1P",1,"cum_hospitalizations_per_1000",3.87259938354541
2021-05-31,"M1P",1,"cum_deaths_per_1000",0.65201928396428
2021-05-31,"M1R",1,"cum_cases_per_100",5.51497860199715
2021-05-31,"M1R",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1R",1,"cum_hospitalizations_per_1000",3.88017118402283
2021-05-31,"M1R",1,"cum_deaths_per_1000",0.82738944365193
2021-05-31,"M1S",1,"cum_cases_per_100",3.6885622416169
2021-05-31,"M1S",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1S",1,"cum_hospitalizations_per_1000",2.29673863114378
2021-05-31,"M1S",1,"cum_deaths_per_1000",0.45934772622876
2021-05-31,"M1T",1,"cum_cases_per_100",4.26433352553336
2021-05-31,"M1T",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1T",1,"cum_hospitalizations_per_1000",3.40946125498258
2021-05-31,"M1T",1,"cum_deaths_per_1000",0.90250444984833
2021-05-31,"M1V",1,"cum_cases_per_100",3.85490497781997
2021-05-31,"M1V",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1V",1,"cum_hospitalizations_per_1000",2.84821004730648
2021-05-31,"M1V",1,"cum_deaths_per_1000",0.62202288389452
2021-05-31,"M1W",1,"cum_cases_per_100",3.9539809031517
2021-05-31,"M1W",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1W",1,"cum_hospitalizations_per_1000",3.1947734941489
2021-05-31,"M1W",1,"cum_deaths_per_1000",0.77177112499103
2021-05-31,"M1X",1,"cum_cases_per_100",8.16660816660817
2021-05-31,"M1X",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M1X",1,"cum_hospitalizations_per_1000",4.15350415350415
2021-05-31,"M1X",1,"cum_deaths_per_1000",0.81900081900082
2021-05-31,"M2H",0,"cum_cases_per_100",2.33740530949294
2021-05-31,"M2H",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2H",0,"cum_hospitalizations_per_1000",1.77438067289975
2021-05-31,"M2H",0,"cum_deaths_per_1000",0.37534975772879
2021-05-31,"M2J",1,"cum_cases_per_100",3.59651665079562
2021-05-31,"M2J",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2J",1,"cum_hospitalizations_per_1000",2.44276073365627
2021-05-31,"M2J",1,"cum_deaths_per_1000",0.45542996729185
2021-05-31,"M2K",0,"cum_cases_per_100",2.15977463221229
2021-05-31,"M2K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2K",0,"cum_hospitalizations_per_1000",1.59983306089799
2021-05-31,"M2K",0,"cum_deaths_per_1000",0.27823183667791
2021-05-31,"M2L",0,"cum_cases_per_100",2.6454253142356
2021-05-31,"M2L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2L",0,"cum_hospitalizations_per_1000",2.48465361005554
2021-05-31,"M2L",0,"cum_deaths_per_1000",NA
2021-05-31,"M2M",1,"cum_cases_per_100",3.6372030985482
2021-05-31,"M2M",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2M",1,"cum_hospitalizations_per_1000",3.15497871030626
2021-05-31,"M2M",1,"cum_deaths_per_1000",0.87210793618222
2021-05-31,"M2N",0,"cum_cases_per_100",1.98862684199354
2021-05-31,"M2N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2N",0,"cum_hospitalizations_per_1000",1.27361494374867
2021-05-31,"M2N",0,"cum_deaths_per_1000",0.29047358366198
2021-05-31,"M2P",0,"cum_cases_per_100",1.91985712691149
2021-05-31,"M2P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2P",0,"cum_hospitalizations_per_1000",0.89295680321464
2021-05-31,"M2P",0,"cum_deaths_per_1000",NA
2021-05-31,"M2R",1,"cum_cases_per_100",6.8970518159405
2021-05-31,"M2R",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M2R",1,"cum_hospitalizations_per_1000",4.45438912714691
2021-05-31,"M2R",1,"cum_deaths_per_1000",0.74585120268506
2021-05-31,"M3A",1,"cum_cases_per_100",4.2652027027027
2021-05-31,"M3A",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3A",1,"cum_hospitalizations_per_1000",3.10512718600954
2021-05-31,"M3A",1,"cum_deaths_per_1000",0.62102543720191
2021-05-31,"M3B",0,"cum_cases_per_100",1.67424691846286
2021-05-31,"M3B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3B",0,"cum_hospitalizations_per_1000",1.31830466020697
2021-05-31,"M3B",0,"cum_deaths_per_1000",NA
2021-05-31,"M3C",1,"cum_cases_per_100",5.57696862685989
2021-05-31,"M3C",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3C",1,"cum_hospitalizations_per_1000",3.81128743997761
2021-05-31,"M3C",1,"cum_deaths_per_1000",1.2273637518572
2021-05-31,"M3H",1,"cum_cases_per_100",5.46702792064658
2021-05-31,"M3H",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3H",1,"cum_hospitalizations_per_1000",3.8574577516532
2021-05-31,"M3H",1,"cum_deaths_per_1000",1.2169360764144
2021-05-31,"M3J",1,"cum_cases_per_100",7.70873908399824
2021-05-31,"M3J",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3J",1,"cum_hospitalizations_per_1000",4.5548784318653
2021-05-31,"M3J",1,"cum_deaths_per_1000",0.69108500345543
2021-05-31,"M3K",1,"cum_cases_per_100",7.79692812756478
2021-05-31,"M3K",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3K",1,"cum_hospitalizations_per_1000",3.98639934341658
2021-05-31,"M3K",1,"cum_deaths_per_1000",0.70348223707351
2021-05-31,"M3L",1,"cum_cases_per_100",9.87529800110031
2021-05-31,"M3L",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3L",1,"cum_hospitalizations_per_1000",7.19787273060701
2021-05-31,"M3L",1,"cum_deaths_per_1000",1.65046763249587
2021-05-31,"M3M",1,"cum_cases_per_100",8.4778830123089
2021-05-31,"M3M",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3M",1,"cum_hospitalizations_per_1000",5.99482104217658
2021-05-31,"M3M",1,"cum_deaths_per_1000",0.95775247419389
2021-05-31,"M3N",1,"cum_cases_per_100",9.92588560422075
2021-05-31,"M3N",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M3N",1,"cum_hospitalizations_per_1000",8.37450799765514
2021-05-31,"M3N",1,"cum_deaths_per_1000",1.48647516958379
2021-05-31,"M4A",1,"cum_cases_per_100",5.06190156735988
2021-05-31,"M4A",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4A",1,"cum_hospitalizations_per_1000",4.08611331341099
2021-05-31,"M4A",1,"cum_deaths_per_1000",0.91480148807709
2021-05-31,"M4B",0,"cum_cases_per_100",3.49700256922638
2021-05-31,"M4B",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4B",0,"cum_hospitalizations_per_1000",2.99743077362261
2021-05-31,"M4B",0,"cum_deaths_per_1000",0.76125225996765
2021-05-31,"M4C",0,"cum_cases_per_100",3.43009257689308
2021-05-31,"M4C",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4C",0,"cum_hospitalizations_per_1000",2.9332971616535
2021-05-31,"M4C",0,"cum_deaths_per_1000",0.54257519753128
2021-05-31,"M4E",0,"cum_cases_per_100",1.70964125560538
2021-05-31,"M4E",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4E",0,"cum_hospitalizations_per_1000",0.87584080717489
2021-05-31,"M4E",0,"cum_deaths_per_1000",NA
2021-05-31,"M4G",0,"cum_cases_per_100",1.90969041949075
2021-05-31,"M4G",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4G",0,"cum_hospitalizations_per_1000",0.96171459974354
2021-05-31,"M4G",0,"cum_deaths_per_1000",NA
2021-05-31,"M4H",1,"cum_cases_per_100",7.53214433844878
2021-05-31,"M4H",1,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4H",1,"cum_hospitalizations_per_1000",5.06014102032352
2021-05-31,"M4H",1,"cum_deaths_per_1000",0.87100788054749
2021-05-31,"M4J",0,"cum_cases_per_100",3.0427672332623
2021-05-31,"M4J",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4J",0,"cum_hospitalizations_per_1000",2.30437583626542
2021-05-31,"M4J",0,"cum_deaths_per_1000",0.52034293076961
2021-05-31,"M4K",0,"cum_cases_per_100",2.43606390786428
2021-05-31,"M4K",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4K",0,"cum_hospitalizations_per_1000",2.14531699881443
2021-05-31,"M4K",0,"cum_deaths_per_1000",0.36696211821826
2021-05-31,"M4L",0,"cum_cases_per_100",2.12140643368601
2021-05-31,"M4L",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4L",0,"cum_hospitalizations_per_1000",1.33589825798867
2021-05-31,"M4L",0,"cum_deaths_per_1000",0.32061558191728
2021-05-31,"M4M",0,"cum_cases_per_100",2.554602872164
2021-05-31,"M4M",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4M",0,"cum_hospitalizations_per_1000",1.76422850287569
2021-05-31,"M4M",0,"cum_deaths_per_1000",0.28227656046011
2021-05-31,"M4N",0,"cum_cases_per_100",2.15285252960172
2021-05-31,"M4N",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4N",0,"cum_hospitalizations_per_1000",1.18973429267464
2021-05-31,"M4N",0,"cum_deaths_per_1000",NA
2021-05-31,"M4P",0,"cum_cases_per_100",2.43180945063388
2021-05-31,"M4P",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4P",0,"cum_hospitalizations_per_1000",0.92201306185171
2021-05-31,"M4P",0,"cum_deaths_per_1000",NA
2021-05-31,"M4R",0,"cum_cases_per_100",1.81468039404489
2021-05-31,"M4R",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4R",0,"cum_hospitalizations_per_1000",0.96289163765647
2021-05-31,"M4R",0,"cum_deaths_per_1000",NA
2021-05-31,"M4S",0,"cum_cases_per_100",2.26851020530317
2021-05-31,"M4S",0,"cum_hospitalizations_deaths_per_1000",NA
2021-05-31,"M4S",0,"cum_hospitalizations_per_1000",1.91536481714252
